0,15000
0,0
1,134.68013468013447
2,0
3,0
4,0
5,62.5
6,71.55635062611853
7,74.07407407407408
8,77.8210116731523
9,75.7575757575768
10,108.40108401083583
11,111.73184357541558
12,115.27377521614196
13,115.27377521613592
14,116.95906432748289
15,119.40298507462687
16,119.76047904191095
17,122.324159021404
18,123.07692307692308
19,123.45679012345124
20,124.22360248448328
21,124.61059190030305
22,125.0
23,125.0
24,125.39184952977484
25,126.18296529969612
26,126.18296529968164
27,126.58227848101849
28,126.98412698412699
29,126.98412698412699
30,127.38853503184123
31,127.79552715653764
32,128.20512820514017
33,128.61736334405745
34,128.20512820514017
35,128.61736334405745
36,129.03225806451613
37,129.03225806451613
38,129.44983818769617
39,129.44983818769617
40,129.8701298701176
41,129.87012987014828
42,129.87012987014828
43,130.29315960913289
44,129.87012987014828
45,130.29315960913289
46,130.29315960913289
47,130.71895424837223
48,131.14754098360655
49,131.14754098360655
50,131.14754098360655
