49000,18000
0,0
1,134.68013468013473
2,0
3,0
4,0
5,0
6,0
7,0
8,67.79661016949153
9,46.8384074941454
10,73.93715341959285
11,71.0479573712242
12,111.4206128133716
13,100.75566750629538
14,117.30205278592877
15,119.76047904191095
16,117.99410029499285
17,119.04761904762421
18,121.58054711247007
19,121.95121951219782
20,122.69938650307296
21,140.84507042254603
22,75.187969924811
23,101.52284263959015
24,90.29345372459903
25,98.52216748768826
26,125.78616352201546
27,129.8701298701176
28,131.14754098360655
29,128.20512820514017
30,129.03225806451613
31,131.57894736841476
32,131.14754098360655
33,131.14754098360655
34,133.77926421407287
35,135.13513513510856
36,136.51877133104446
37,138.40830449826294
38,137.93103448275863
39,137.93103448275863
40,137.4570446735464
41,136.98630136987666
42,139.3728222996657
43,138.88888888890995
44,140.35087719298247
45,138.88888888890995
46,139.86013986014697
47,139.86013986014697
48,140.84507042256408
49,140.84507042256408
50,140.84507042252798
